CustomerID,Recency,Frequency,MonetaryValue,Recency_Score,Frequency_Score,MonetaryValue_Score,RFM_Score,RFM_Segment
15524.0,24.0,1,440.0,3,1,2,312,Clients à Réactiver
14237.0,373.0,1,161.00000000000003,1,1,1,111,Clients à Réactiver
14401.0,4.0,13,4051.4799999999987,4,4,4,444,Champions
18160.0,57.0,2,638.0600000000002,2,2,2,222,Clients à Réactiver
12501.0,336.0,1,2169.3899999999994,1,1,4,114,Clients Potentiels
15967.0,23.0,2,418.8299999999999,3,2,2,322,Clients à Réactiver
15815.0,63.0,5,2100.6000000000004,2,3,4,234,Clients Loyaux
15105.0,18.0,7,2298.930000000001,3,4,4,344,Champions
15275.0,37.0,1,615.1399999999999,3,1,2,312,Clients à Réactiver
16400.0,94.0,1,303.93,2,1,1,211,Clients à Réactiver
16161.0,1.0,19,5575.559999999998,4,4,4,444,Champions
15111.0,29.0,3,1567.4799999999998,3,3,3,333,Champions
16313.0,3.0,2,274.15000000000003,4,2,1,421,Clients à Réactiver
12422.0,95.0,3,803.5599999999998,2,3,3,233,Clients Loyaux
15712.0,9.0,5,1072.3600000000001,4,3,3,433,Champions
15366.0,75.0,2,602.5100000000001,2,2,2,222,Clients à Réactiver
18184.0,15.0,1,49.8,4,1,1,411,Clients à Réactiver
13636.0,36.0,5,949.1199999999999,3,3,3,333,Champions
16509.0,296.0,1,363.7,1,1,2,112,Clients à Réactiver
12434.0,84.0,2,806.14,2,2,3,223,Clients Potentiels
13029.0,30.0,3,1247.5,3,3,3,333,Champions
17383.0,4.0,1,199.29000000000002,4,1,1,411,Clients à Réactiver
17262.0,52.0,5,1253.3600000000001,2,3,3,233,Clients Loyaux
14152.0,75.0,2,621.2900000000002,2,2,2,222,Clients à Réactiver
17347.0,86.0,1,228.96,2,1,1,211,Clients à Réactiver
14055.0,106.0,1,725.6400000000001,2,1,3,213,Clients Potentiels
17019.0,11.0,4,1272.6100000000013,4,3,3,433,Champions
13284.0,330.0,1,201.19,1,1,1,111,Clients à Réactiver
16800.0,11.0,1,1201.4900000000002,4,1,3,413,Clients à Réactiver
15706.0,63.0,4,1060.56,2,3,3,233,Clients Loyaux
15554.0,277.0,1,217.2,1,1,1,111,Clients à Réactiver
15457.0,262.0,1,237.07000000000002,1,1,1,111,Clients à Réactiver
14079.0,124.0,1,375.09999999999997,2,1,2,212,Clients à Réactiver
16497.0,49.0,6,2965.690000000001,3,4,4,344,Champions
12349.0,18.0,1,1757.55,3,1,4,314,Clients à Réactiver
15099.0,84.0,1,410.48,2,1,2,212,Clients à Réactiver
12513.0,112.0,1,612.2900000000001,2,1,2,212,Clients à Réactiver
13709.0,3.0,13,6328.050000000004,4,4,4,444,Champions
17650.0,21.0,1,166.07999999999998,3,1,1,311,Clients à Réactiver
13108.0,372.0,1,350.05999999999995,1,1,2,112,Clients à Réactiver
13448.0,16.0,6,3539.370000000002,4,4,4,444,Champions
15973.0,366.0,1,307.82,1,1,2,112,Clients à Réactiver
12507.0,134.0,3,1304.81,2,3,3,233,Clients Loyaux
16412.0,53.0,1,151.83,2,1,1,211,Clients à Réactiver
12592.0,92.0,2,437.59999999999997,2,2,2,222,Clients à Réactiver
15269.0,23.0,1,408.8,3,1,2,312,Clients à Réactiver
17201.0,53.0,1,342.63,2,1,2,212,Clients à Réactiver
16594.0,75.0,1,181.08999999999997,2,1,1,211,Clients à Réactiver
15882.0,198.0,4,516.3599999999999,1,3,2,132,Clients à Réactiver
14747.0,249.0,1,328.2,1,1,2,112,Clients à Réactiver
14085.0,2.0,18,4448.539999999997,4,4,4,444,Champions
13800.0,309.0,1,558.3199999999997,1,1,2,112,Clients à Réactiver
15530.0,21.0,4,1502.3500000000001,3,3,3,333,Champions
14862.0,25.0,2,841.2000000000002,3,2,3,323,Clients à Réactiver
12610.0,22.0,5,2099.540000000001,3,3,4,334,Champions
14158.0,40.0,1,507.66000000000014,3,1,2,312,Clients à Réactiver
14164.0,70.0,2,1631.7700000000002,2,2,3,223,Clients Potentiels
16131.0,51.0,6,3506.5400000000013,2,4,4,244,Clients Loyaux
12683.0,4.0,15,8476.569999999998,4,4,4,444,Champions
13035.0,73.0,2,921.8800000000002,2,2,3,223,Clients Potentiels
15287.0,22.0,2,486.69,3,2,2,322,Clients à Réactiver
13551.0,319.0,1,91.80000000000001,1,1,1,111,Clients à Réactiver
17359.0,11.0,1,127.85999999999999,4,1,1,411,Clients à Réactiver
12695.0,7.0,4,582.1,4,3,2,432,Clients à Réactiver
15123.0,7.0,2,2199.309999999999,4,2,4,424,Clients à Réactiver
17990.0,236.0,3,630.84,1,3,2,132,Clients à Réactiver
13988.0,19.0,6,4147.960000000001,3,4,4,344,Champions
16149.0,4.0,2,280.52000000000004,4,2,1,421,Clients à Réactiver
17274.0,35.0,1,111.98000000000002,3,1,1,311,Clients à Réactiver
14856.0,36.0,3,1311.3800000000006,3,3,3,333,Champions
15785.0,32.0,5,2328.9700000000003,3,3,4,334,Champions
16545.0,164.0,1,339.3,1,1,2,112,Clients à Réactiver
16837.0,31.0,11,3170.9800000000014,3,4,4,344,Champions
16861.0,59.0,2,173.76,2,2,1,221,Clients à Réactiver
14340.0,218.0,1,134.7,1,1,1,111,Clients à Réactiver
15985.0,123.0,2,1142.42,2,2,3,223,Clients Potentiels
17966.0,37.0,5,1098.43,3,3,3,333,Champions
15093.0,18.0,6,4597.019999999998,3,4,4,344,Champions
14431.0,302.0,1,470.35999999999996,1,1,2,112,Clients à Réactiver
14765.0,29.0,3,254.10999999999996,3,3,1,331,Clients à Réactiver
12871.0,84.0,2,380.64000000000004,2,2,2,222,Clients à Réactiver
14753.0,87.0,1,563.15,2,1,2,212,Clients à Réactiver
13369.0,365.0,1,308.28000000000003,1,1,2,112,Clients à Réactiver
15797.0,113.0,4,2207.4,2,3,4,234,Clients Loyaux
13132.0,261.0,1,77.3,1,1,1,111,Clients à Réactiver
14243.0,8.0,10,2588.769999999999,4,4,4,444,Champions
17954.0,5.0,12,2332.7200000000007,4,4,4,444,Champions
16934.0,54.0,2,950.93,2,2,3,223,Clients Potentiels
13715.0,281.0,5,1079.3399999999997,1,3,3,133,Clients Loyaux
17723.0,127.0,6,3276.4,2,4,4,244,Clients Loyaux
18257.0,39.0,8,2337.6300000000006,3,4,4,344,Champions
16582.0,113.0,1,313.61999999999995,2,1,2,212,Clients à Réactiver
12428.0,25.0,9,7956.460000000004,3,4,4,344,Champions
15032.0,256.0,3,4959.0999999999985,1,3,4,134,Clients Loyaux
13630.0,5.0,7,2031.7800000000002,4,4,4,444,Champions
13211.0,10.0,3,1197.4199999999998,4,3,3,433,Champions
14929.0,32.0,1,223.88,3,1,1,311,Clients à Réactiver
15117.0,14.0,5,1551.7800000000002,4,3,3,433,Champions
15014.0,43.0,2,260.16999999999996,3,2,1,321,Clients à Réactiver
15372.0,137.0,1,2007.4,2,1,4,214,Clients Potentiels
17140.0,247.0,1,465.32,1,1,2,112,Clients à Réactiver
16873.0,4.0,6,7123.619999999998,4,4,4,444,Champions
17371.0,17.0,3,423.8899999999998,3,3,2,332,Clients à Réactiver
16715.0,78.0,1,301.71999999999997,2,1,1,211,Clients à Réactiver
15621.0,4.0,4,1293.0300000000002,4,3,3,433,Champions
15281.0,58.0,9,2332.149999999999,2,4,4,244,Clients Loyaux
16448.0,198.0,1,188.89,1,1,1,111,Clients à Réactiver
14334.0,16.0,8,2552.2100000000005,4,4,4,444,Champions
14589.0,371.0,1,39.75,1,1,1,111,Clients à Réactiver
17092.0,50.0,4,1777.7800000000007,2,3,4,234,Clients Loyaux
12865.0,26.0,2,1568.229999999999,3,2,3,323,Clients à Réactiver
18087.0,98.0,2,4055.7199999999993,2,2,4,224,Clients Potentiels
17844.0,106.0,1,51.56,2,1,1,211,Clients à Réactiver
16319.0,217.0,1,404.40000000000003,1,1,2,112,Clients à Réactiver
14073.0,32.0,1,151.04,3,1,1,311,Clients à Réactiver
18245.0,7.0,7,2567.0599999999995,4,4,4,444,Champions
17978.0,365.0,1,300.91999999999996,1,1,1,111,Clients à Réactiver
13017.0,7.0,1,204.0,4,1,1,411,Clients à Réactiver
14407.0,107.0,6,2157.7299999999996,2,4,4,244,Clients Loyaux
13375.0,88.0,1,778.6499999999997,2,1,3,213,Clients Potentiels
13976.0,206.0,1,357.9800000000001,1,1,2,112,Clients à Réactiver
16776.0,60.0,1,388.2799999999999,2,1,2,212,Clients à Réactiver
17881.0,304.0,1,133.35000000000002,1,1,1,111,Clients à Réactiver
17213.0,40.0,7,2781.2299999999977,3,4,4,344,Champions
17468.0,10.0,2,137.0,4,2,1,421,Clients à Réactiver
13739.0,18.0,1,216.9,3,1,1,311,Clients à Réactiver
14146.0,8.0,5,4190.999999999999,4,3,4,434,Champions
13563.0,84.0,2,777.5300000000001,2,2,3,223,Clients Potentiels
13120.0,238.0,1,30.599999999999998,1,1,1,111,Clients à Réactiver
13126.0,4.0,8,2099.6399999999994,4,4,4,444,Champions
15178.0,260.0,1,40.5,1,1,1,111,Clients à Réactiver
12950.0,2.0,3,1843.0,4,3,4,434,Champions
18014.0,28.0,1,166.42000000000002,3,1,1,311,Clients à Réactiver
17444.0,147.0,3,2940.0400000000013,1,3,4,134,Clients Loyaux
18269.0,366.0,1,168.6,1,1,1,111,Clients à Réactiver
12756.0,86.0,1,112.08000000000001,2,1,1,211,Clients à Réactiver
12847.0,22.0,1,871.5399999999998,3,1,3,313,Clients à Réactiver
15208.0,1.0,5,870.12,4,3,3,433,Champions
13539.0,85.0,3,631.3400000000001,2,3,2,232,Clients à Réactiver
14844.0,63.0,4,3189.8099999999995,2,3,4,234,Clients Loyaux
12956.0,306.0,1,108.07,1,1,1,111,Clients à Réactiver
13199.0,3.0,38,9817.120000000003,4,4,4,444,Champions
16667.0,68.0,2,570.1299999999998,2,2,2,222,Clients à Réactiver
13296.0,137.0,1,87.4,2,1,1,211,Clients à Réactiver
14923.0,50.0,1,749.0999999999998,2,1,3,213,Clients Potentiels
15615.0,10.0,23,10399.739999999989,4,4,4,444,Champions
17614.0,57.0,1,390.0699999999999,2,1,2,212,Clients à Réactiver
17929.0,11.0,4,843.0,4,3,3,433,Champions
16052.0,54.0,1,362.06000000000006,2,1,2,212,Clients à Réactiver
14601.0,10.0,1,213.96000000000004,4,1,1,411,Clients à Réactiver
15463.0,29.0,1,126.14,3,1,1,311,Clients à Réactiver
17905.0,71.0,4,800.24,2,3,3,233,Clients Loyaux
15809.0,36.0,5,515.7699999999999,3,3,2,332,Clients à Réactiver
16788.0,123.0,2,597.4799999999999,2,2,2,222,Clients à Réactiver
16752.0,372.0,1,207.5,1,1,1,111,Clients à Réactiver
13806.0,63.0,1,256.38,2,1,1,211,Clients à Réactiver
12762.0,7.0,2,1898.5200000000004,4,2,4,424,Clients à Réactiver
17031.0,11.0,2,380.35,4,2,2,422,Clients à Réactiver
18136.0,63.0,3,784.3299999999998,2,3,3,233,Clients Loyaux
17007.0,50.0,6,889.9300000000001,2,4,3,243,Clients Loyaux
17711.0,10.0,2,385.1,4,2,2,422,Clients à Réactiver
15888.0,80.0,1,168.31,2,1,1,211,Clients à Réactiver
15791.0,43.0,2,1612.6900000000003,3,2,3,323,Clients à Réactiver
18075.0,23.0,10,2611.750000000001,3,4,4,344,Champions
15724.0,201.0,2,218.25,1,2,1,121,Clients à Réactiver
13982.0,39.0,4,1871.81,3,3,4,334,Champions
15026.0,80.0,3,469.0,2,3,2,232,Clients à Réactiver
13897.0,50.0,1,311.15999999999997,2,1,2,212,Clients à Réactiver
17869.0,107.0,5,428.1799999999999,2,3,2,232,Clients à Réactiver
12604.0,79.0,2,254.17999999999995,2,2,1,221,Clients à Réactiver
13363.0,17.0,2,992.5000000000002,3,2,3,323,Clients à Réactiver
15445.0,264.0,1,113.5,1,1,1,111,Clients à Réactiver
17893.0,225.0,1,112.25000000000004,1,1,1,111,Clients à Réactiver
17480.0,77.0,1,511.82,2,1,2,212,Clients à Réactiver
13466.0,184.0,1,307.90000000000003,1,1,2,112,Clients à Réactiver
14067.0,63.0,2,374.69999999999993,2,2,2,222,Clients à Réactiver
16533.0,19.0,3,1095.5600000000006,3,3,3,333,Champions
16143.0,3.0,6,2424.939999999999,4,4,4,444,Champions
13023.0,64.0,2,689.9000000000001,2,2,3,223,Clients Potentiels
12410.0,308.0,2,693.3299999999999,1,2,3,123,Clients Potentiels
13381.0,31.0,6,3639.3100000000004,3,4,4,344,Champions
13994.0,3.0,6,2313.140000000001,4,4,4,444,Champions
12938.0,25.0,1,114.14,3,1,1,311,Clients à Réactiver
16485.0,77.0,1,363.65,2,1,2,212,Clients à Réactiver
14504.0,47.0,4,673.2599999999995,3,3,2,332,Clients à Réactiver
16325.0,46.0,3,594.24,3,3,2,332,Clients à Réactiver
14498.0,42.0,5,1957.3200000000004,3,3,4,334,Champions
15360.0,39.0,1,427.92999999999995,3,1,2,312,Clients à Réactiver
17917.0,45.0,3,341.2799999999999,3,3,2,332,Clients à Réactiver
13217.0,122.0,3,533.98,2,3,2,232,Clients à Réactiver
13302.0,155.0,1,63.75,1,1,1,111,Clients à Réactiver
13727.0,28.0,2,333.4800000000001,3,2,2,322,Clients à Réactiver
17237.0,11.0,2,314.69,4,2,2,422,Clients à Réactiver
13721.0,36.0,1,524.14,3,1,2,312,Clients à Réactiver
16070.0,22.0,2,852.15,3,2,3,323,Clients à Réactiver
16618.0,31.0,5,2647.5900000000015,3,3,4,334,Champions
17128.0,334.0,1,157.09,1,1,1,111,Clients à Réactiver
17456.0,365.0,1,249.85999999999999,1,1,1,111,Clients à Réactiver
14419.0,10.0,6,1058.0600000000002,4,4,3,443,Champions
14935.0,297.0,1,1784.7099999999998,1,1,4,114,Clients Potentiels
16679.0,366.0,1,129.75,1,1,1,111,Clients à Réactiver
12598.0,9.0,8,3023.079999999999,4,4,4,444,Champions
13278.0,40.0,1,542.73,3,1,2,312,Clients à Réactiver
13642.0,215.0,1,354.7999999999999,1,1,2,112,Clients à Réactiver
15894.0,253.0,2,263.54999999999995,1,2,1,121,Clients à Réactiver
14850.0,311.0,1,325.75,1,1,2,112,Clients à Réactiver
17796.0,40.0,4,697.9000000000002,3,3,3,333,Champions
16222.0,318.0,1,846.7200000000007,1,1,3,113,Clients Potentiels
15900.0,23.0,1,351.1099999999999,3,1,2,312,Clients à Réactiver
17286.0,21.0,1,153.92000000000004,3,1,1,311,Clients à Réactiver
14583.0,5.0,5,1052.5500000000004,4,3,3,433,Champions
15639.0,134.0,1,425.31999999999994,2,1,2,212,Clients à Réactiver
18099.0,127.0,1,168.31000000000003,2,1,1,211,Clients à Réactiver
15469.0,50.0,2,538.55,2,2,2,222,Clients à Réactiver
15184.0,29.0,2,406.76,3,2,2,322,Clients à Réactiver
14632.0,262.0,1,114.55999999999999,1,1,1,111,Clients à Réactiver
14644.0,67.0,2,830.76,2,2,3,223,Clients Potentiels
16692.0,256.0,2,1276.0,1,2,3,123,Clients Potentiels
17772.0,10.0,2,182.76999999999998,4,2,1,421,Clients à Réactiver
15075.0,77.0,1,773.0300000000002,2,1,3,213,Clients Potentiels
18270.0,38.0,2,283.15000000000003,3,2,1,321,Clients à Réactiver
16983.0,12.0,7,1931.2499999999998,4,4,4,444,Champions
14110.0,3.0,12,5683.149999999999,4,4,4,444,Champions
16546.0,290.0,2,787.15,1,2,3,123,Clients Potentiels
13782.0,12.0,6,911.9999999999992,4,4,3,443,Champions
14456.0,5.0,9,3062.3999999999983,4,4,4,444,Champions
12556.0,50.0,2,603.7099999999997,2,2,2,222,Clients à Réactiver
13685.0,2.0,7,3119.4400000000014,4,4,4,444,Champions
14978.0,72.0,5,1931.4200000000028,2,3,4,234,Clients Loyaux
15160.0,357.0,1,158.16000000000003,1,1,1,111,Clients à Réactiver
17311.0,78.0,2,1384.8500000000001,2,2,3,223,Clients Potentiels
17542.0,269.0,1,170.75,1,1,1,111,Clients à Réactiver
12987.0,73.0,2,558.7,2,2,2,222,Clients à Réactiver
12829.0,336.0,2,293.0,1,2,1,121,Clients à Réactiver
15585.0,176.0,1,455.30000000000007,1,1,2,112,Clients à Réactiver
14911.0,1.0,201,143825.05999999944,4,4,4,444,Champions
14383.0,38.0,3,1247.6899999999998,3,3,3,333,Champions
13436.0,1.0,1,196.88999999999996,4,1,1,411,Clients à Réactiver
15239.0,10.0,2,780.59,4,2,3,423,Clients à Réactiver
16510.0,372.0,1,248.10000000000002,1,1,1,111,Clients à Réactiver
16186.0,22.0,12,4006.9400000000032,3,4,4,344,Champions
15840.0,58.0,2,355.56,2,2,2,222,Clients à Réactiver
17299.0,11.0,4,669.1100000000001,4,3,2,432,Clients à Réactiver
12659.0,29.0,1,91.68,3,1,1,311,Clients à Réactiver
14541.0,58.0,8,1461.6499999999999,2,4,3,243,Clients Loyaux
16947.0,235.0,1,406.48000000000013,1,1,2,112,Clients à Réactiver
15955.0,24.0,14,4416.260000000002,3,4,4,344,Champions
12993.0,23.0,4,414.75999999999993,3,3,2,332,Clients à Réactiver
12823.0,74.0,5,1759.5,2,3,4,234,Clients Loyaux
12550.0,79.0,1,964.8299999999994,2,1,3,213,Clients Potentiels
18088.0,61.0,1,167.66999999999996,2,1,1,211,Clients à Réactiver
13418.0,11.0,18,6127.429999999998,4,4,4,444,Champions
12744.0,51.0,7,21279.289999999994,2,4,4,244,Clients Loyaux
17238.0,2.0,17,3744.65,4,4,4,444,Champions
14638.0,50.0,1,443.6,2,1,2,212,Clients à Réactiver
12489.0,336.0,1,334.92999999999995,1,1,2,112,Clients à Réactiver
13187.0,337.0,1,236.01999999999995,1,1,1,111,Clients à Réactiver
13849.0,51.0,2,1537.95,2,2,3,223,Clients Potentiels
14389.0,65.0,2,1043.46,2,2,3,223,Clients Potentiels
17469.0,16.0,5,1870.9699999999996,4,3,4,434,Champions
14656.0,169.0,2,291.04999999999984,1,2,1,121,Clients à Réactiver
14219.0,4.0,1,89.94,4,1,1,411,Clients à Réactiver
13072.0,266.0,1,177.14999999999998,1,1,1,111,Clients à Réactiver
12386.0,337.0,2,401.90000000000003,1,2,2,122,Clients à Réactiver
18282.0,7.0,2,178.04999999999998,4,2,1,421,Clients à Réactiver
18161.0,15.0,5,1618.6899999999998,4,3,3,433,Champions
17663.0,25.0,7,1802.9099999999999,3,4,4,344,Champions
17979.0,35.0,4,757.71,3,3,3,333,Champions
15427.0,33.0,3,1483.1399999999999,3,3,3,333,Champions
17736.0,9.0,3,377.4399999999999,4,3,2,432,Clients à Réactiver
18246.0,23.0,2,596.0999999999999,3,2,2,322,Clients à Réactiver
17481.0,3.0,4,1255.5900000000006,4,3,3,433,Champions
17554.0,1.0,5,1952.4499999999998,4,3,4,434,Champions
15949.0,16.0,2,364.7199999999999,4,2,2,422,Clients à Réactiver
16380.0,61.0,1,1780.5900000000001,2,1,4,214,Clients Potentiels
14553.0,19.0,5,859.27,3,3,3,333,Champions
16040.0,65.0,3,1313.5500000000006,2,3,3,233,Clients Loyaux
12726.0,28.0,7,2609.1000000000004,3,4,4,344,Champions
14304.0,222.0,1,383.45000000000005,1,1,2,112,Clients à Réactiver
12653.0,148.0,2,2209.8500000000004,1,2,4,124,Clients Potentiels
17651.0,11.0,10,3945.000000000001,4,4,4,444,Champions
13703.0,318.0,1,99.5,1,1,1,111,Clients à Réactiver
12477.0,22.0,6,13219.73999999999,3,4,4,344,Champions
16101.0,70.0,1,1290.7,2,1,3,213,Clients Potentiels
16125.0,367.0,1,289.35,1,1,1,111,Clients à Réactiver
17505.0,161.0,2,1145.84,1,2,3,123,Clients Potentiels
13594.0,52.0,1,396.96999999999997,2,1,2,212,Clients à Réactiver
15342.0,129.0,1,406.0899999999999,2,1,2,212,Clients à Réactiver
14292.0,7.0,9,4871.9299999999985,4,4,4,444,Champions
15251.0,9.0,11,10484.989999999996,4,4,4,444,Champions
16825.0,38.0,2,775.1800000000001,3,2,3,323,Clients à Réactiver
14049.0,16.0,4,5681.719999999997,4,3,4,434,Champions
13515.0,72.0,4,891.1200000000002,2,3,3,233,Clients Loyaux
14820.0,21.0,4,507.2900000000001,3,3,2,332,Clients à Réactiver
17153.0,24.0,1,213.77999999999997,3,1,1,311,Clients à Réactiver
17894.0,71.0,8,1119.8100000000004,2,4,3,243,Clients Loyaux
14377.0,191.0,2,617.05,1,2,2,122,Clients à Réactiver
12750.0,128.0,1,275.88,2,1,1,211,Clients à Réactiver
15870.0,32.0,1,354.0899999999999,3,1,2,312,Clients à Réactiver
18112.0,12.0,2,352.69,4,2,2,422,Clients à Réactiver
13248.0,124.0,2,465.6799999999999,2,2,2,222,Clients à Réactiver
16959.0,87.0,1,117.35000000000001,2,1,1,211,Clients à Réactiver
16271.0,2.0,5,1429.2399999999998,4,3,3,433,Champions
15670.0,296.0,1,173.05,1,1,1,111,Clients à Réactiver
15172.0,8.0,5,1624.0499999999997,4,3,3,433,Champions
12817.0,281.0,1,166.04,1,1,1,111,Clients à Réactiver
12999.0,196.0,3,455.8799999999999,1,3,2,132,Clients à Réactiver
18185.0,249.0,1,304.25,1,1,1,111,Clients à Réactiver
16813.0,8.0,10,1692.9799999999998,4,4,4,444,Champions
17250.0,3.0,2,384.52,4,2,2,422,Clients à Réactiver
15348.0,72.0,1,158.03999999999996,2,1,1,211,Clients à Réactiver
15579.0,68.0,2,348.5999999999999,2,2,2,222,Clients à Réactiver
16716.0,266.0,2,901.2,1,2,3,123,Clients Potentiels
14808.0,39.0,8,2741.169999999997,3,4,4,344,Champions
13357.0,257.0,1,609.9500000000002,1,1,2,112,Clients à Réactiver
14128.0,60.0,2,637.5000000000001,2,2,2,222,Clients à Réactiver
17724.0,71.0,3,1033.0000000000002,2,3,3,233,Clients Loyaux
17117.0,288.0,1,116.19999999999997,1,1,1,111,Clients à Réactiver
13157.0,49.0,4,1741.2199999999991,3,3,4,334,Champions
12562.0,8.0,7,3781.7400000000025,4,4,4,444,Champions
17760.0,21.0,2,287.59,3,2,1,321,Clients à Réactiver
15852.0,186.0,2,160.71,1,2,1,121,Clients à Réactiver
15500.0,8.0,4,1131.5600000000004,4,3,3,433,Champions
15063.0,213.0,1,370.79999999999995,1,1,2,112,Clients à Réactiver
13260.0,61.0,1,557.6200000000001,2,1,2,212,Clients à Réactiver
16449.0,197.0,2,707.6899999999998,1,2,3,123,Clients Potentiels
12380.0,21.0,4,2724.81,3,3,4,334,Champions
16971.0,38.0,1,357.20999999999987,3,1,2,312,Clients à Réactiver
14462.0,66.0,11,2004.0200000000004,2,4,4,244,Clients Loyaux
12471.0,2.0,30,19824.049999999945,4,4,4,444,Champions
12665.0,324.0,1,63.0,1,1,1,111,Clients à Réactiver
17991.0,225.0,2,93.35,1,2,1,121,Clients à Réactiver
14893.0,9.0,2,1237.8500000000004,4,2,3,423,Clients à Réactiver
15069.0,179.0,1,1109.5300000000007,1,1,3,113,Clients Potentiels
16295.0,9.0,4,1328.5500000000004,4,3,3,433,Champions
17675.0,1.0,31,20374.27999999997,4,4,4,444,Champions
14547.0,3.0,8,4007.539999999999,4,4,4,444,Champions
15148.0,10.0,1,301.28999999999996,4,1,1,411,Clients à Réactiver
17857.0,4.0,23,26879.039999999997,4,4,4,444,Champions
15494.0,21.0,2,1299.230000000001,3,2,3,323,Clients à Réactiver
15694.0,0.0,14,6479.399999999998,4,4,4,444,Champions
12920.0,17.0,1,164.23000000000002,3,1,1,311,Clients à Réactiver
14474.0,46.0,1,547.6600000000001,3,1,2,312,Clients à Réactiver
15002.0,115.0,4,1641.7599999999998,2,3,3,233,Clients Loyaux
15512.0,155.0,2,121.0,1,2,1,121,Clients à Réactiver
14735.0,3.0,32,6065.69,4,4,4,444,Champions
15415.0,313.0,1,572.8099999999998,1,1,2,112,Clients à Réactiver
15245.0,134.0,3,2515.8400000000006,2,3,4,234,Clients Loyaux
13521.0,1.0,3,1093.6500000000003,4,3,3,433,Champions
17942.0,7.0,1,77.50000000000001,4,1,1,411,Clients à Réactiver
17384.0,19.0,2,336.40000000000003,3,2,2,322,Clients à Réactiver
16022.0,260.0,1,628.2800000000001,1,1,2,112,Clients à Réactiver
14887.0,79.0,1,1862.0,2,1,4,214,Clients Potentiels
15858.0,15.0,5,1438.8500000000008,4,3,3,433,Champions
13600.0,312.0,1,219.51999999999998,1,1,1,111,Clients à Réactiver
17906.0,247.0,1,72.9,1,1,1,111,Clients à Réactiver
16198.0,75.0,1,400.681,2,1,2,212,Clients à Réactiver
13527.0,33.0,7,2287.5100000000007,3,4,4,344,Champions
16216.0,267.0,1,914.9300000000002,1,1,3,113,Clients Potentiels
15937.0,64.0,1,145.35,2,1,1,211,Clients à Réactiver
14723.0,10.0,6,1158.3,4,4,3,443,Champions
16765.0,294.0,1,34.0,1,1,1,111,Clients à Réactiver
13697.0,38.0,1,151.3,3,1,1,311,Clients à Réactiver
15676.0,18.0,3,3435.7599999999998,3,3,4,334,Champions
17287.0,26.0,7,1064.1100000000001,3,4,3,343,Champions
16461.0,177.0,1,151.42,1,1,1,111,Clients à Réactiver
14037.0,176.0,2,147.20000000000005,1,2,1,121,Clients à Réactiver
17930.0,35.0,5,1740.4799999999998,3,3,4,334,Champions
18149.0,50.0,3,612.08,2,3,2,232,Clients à Réactiver
13764.0,70.0,3,1521.7600000000002,2,3,3,233,Clients Loyaux
15603.0,78.0,1,48.480000000000004,2,1,1,211,Clients à Réactiver
15597.0,35.0,1,324.57,3,1,2,312,Clients à Réactiver
16595.0,61.0,1,360.1600000000003,2,1,2,212,Clients à Réactiver
12641.0,115.0,1,185.9,2,1,1,211,Clients à Réactiver
12841.0,4.0,25,4022.3499999999967,4,4,4,444,Champions
14984.0,19.0,2,213.26999999999998,3,2,1,321,Clients à Réactiver
17214.0,60.0,6,1069.12,2,4,3,243,Clients Loyaux
14371.0,295.0,1,100.5,1,1,1,111,Clients à Réactiver
16789.0,8.0,1,80.8,4,1,1,411,Clients à Réactiver
15755.0,10.0,6,2364.2500000000023,4,4,4,444,Champions
16898.0,26.0,3,508.8099999999997,3,3,2,332,Clients à Réactiver
13266.0,11.0,12,3834.26,4,4,4,444,Champions
15081.0,22.0,5,504.7999999999999,3,3,2,332,Clients à Réactiver
16619.0,263.0,1,226.21,1,1,1,111,Clients à Réactiver
16374.0,66.0,2,473.0299999999997,2,2,2,222,Clients à Réactiver
16107.0,17.0,7,3204.16,3,4,4,344,Champions
13588.0,15.0,9,2478.949999999998,4,4,4,444,Champions
17165.0,284.0,1,158.68,1,1,1,111,Clients à Réactiver
13934.0,263.0,1,922.0999999999997,1,1,3,113,Clients Potentiels
17068.0,12.0,21,4552.140000000004,4,4,4,444,Champions
16728.0,46.0,4,1054.6699999999996,3,3,3,333,Champions
14280.0,196.0,1,134.04,1,1,1,111,Clients à Réactiver
16425.0,302.0,1,302.69999999999993,1,1,1,111,Clients à Réactiver
18015.0,4.0,1,120.03,4,1,1,411,Clients à Réactiver
15263.0,106.0,1,156.50999999999996,2,1,1,211,Clients à Réactiver
17457.0,126.0,5,1737.6999999999998,2,3,4,234,Clients Loyaux
17044.0,25.0,1,948.48,3,1,3,313,Clients à Réactiver
12908.0,176.0,2,750.0,1,2,3,123,Clients Potentiels
15506.0,22.0,3,979.2600000000004,3,3,3,333,Champions
17432.0,18.0,2,365.76000000000005,3,2,2,322,Clients à Réactiver
17226.0,308.0,1,393.48999999999995,1,1,2,112,Clients à Réactiver
14729.0,373.0,1,313.48999999999995,1,1,2,112,Clients à Réactiver
13503.0,71.0,1,216.84999999999997,2,1,1,211,Clients à Réactiver
14286.0,23.0,3,4628.749999999998,3,3,4,334,Champions
17517.0,308.0,1,153.94,1,1,1,111,Clients à Réactiver
13345.0,287.0,1,389.50000000000006,1,1,2,112,Clients à Réactiver
13873.0,119.0,3,389.6,2,3,2,232,Clients à Réactiver
