OrderDate,Revenue,Orders,Items
2011-11-04T12:20:00.000000,215.23000000000005,1,147
2011-11-04T12:21:00.000000,350.43,1,270
2011-11-04T12:27:00.000000,319.68000000000006,1,258
2011-11-04T12:39:00.000000,239.55999999999986,1,186
2011-11-04T12:42:00.000000,308.94000000000005,1,184
2011-11-04T12:45:00.000000,668.1100000000002,1,736
2011-11-04T12:47:00.000000,16.54,1,14
2011-11-04T12:50:00.000000,463.09000000000003,1,350
2011-11-04T12:56:00.000000,570.9200000000001,1,324
2011-11-04T13:04:00.000000,269.09999999999997,1,184
2011-11-04T13:05:00.000000,328.15,1,199
2011-11-04T13:15:00.000000,327.89000000000004,1,304
2011-11-04T13:16:00.000000,111.98000000000002,1,79
2011-11-04T13:24:00.000000,134.02,1,34
2011-11-04T13:25:00.000000,283.16999999999996,1,248
2011-11-04T13:26:00.000000,324.57,1,279
2011-11-04T13:31:00.000000,461.16,1,232
2011-11-04T13:34:00.000000,627.0,1,518
2011-11-04T13:44:00.000000,379.7,1,198
2011-11-04T13:51:00.000000,390.6,1,108
2011-11-04T14:03:00.000000,155.25,1,62
2011-11-04T14:06:00.000000,190.88,1,131
2011-11-04T14:07:00.000000,194.88,1,157
2011-11-04T14:11:00.000000,37.29,1,71
2011-11-04T14:19:00.000000,2370.0399999999995,1,1627
2011-11-04T14:24:00.000000,592.56,1,566
2011-11-04T14:26:00.000000,2118.1200000000003,1,1005
2011-11-04T14:31:00.000000,133.91,1,85
2011-11-04T14:35:00.000000,307.95000000000005,1,238
2011-11-04T14:37:00.000000,71.66,1,70
2011-11-04T14:49:00.000000,2044.1000000000004,1,1283
2011-11-04T14:54:00.000000,905.6499999999997,1,533
2011-11-04T14:59:00.000000,15.0,1,1
2011-11-04T15:08:00.000000,502.2299999999999,1,224
2011-11-04T15:14:00.000000,1.45,1,1
2011-11-04T15:18:00.000000,738.57,1,327
2011-11-04T15:29:00.000000,221.63000000000002,1,204
2011-11-04T15:35:00.000000,165.32,1,108
2011-11-04T15:50:00.000000,473.72000000000014,1,342
2011-11-04T15:51:00.000000,307.78000000000003,1,214
2011-11-04T16:35:00.000000,161.29000000000002,1,67
2011-11-04T17:03:00.000000,491.51,1,352
2011-11-04T17:07:00.000000,8.7,1,6
2011-11-06T09:34:00.000000,399.6,1,216
2011-11-06T10:15:00.000000,247.9,1,66
2011-11-06T10:29:00.000000,1228.2400000000007,1,616
2011-11-06T10:30:00.000000,74.89999999999999,1,22
2011-11-06T10:33:00.000000,125.58000000000003,1,63
2011-11-06T10:44:00.000000,335.86000000000007,1,166
2011-11-06T10:47:00.000000,309.53000000000003,1,115
2011-11-06T10:49:00.000000,139.10000000000002,1,58
2011-11-06T11:18:00.000000,225.17000000000002,1,143
2011-11-06T11:20:00.000000,568.44,1,197
2011-11-06T11:21:00.000000,218.98000000000005,1,54
2011-11-06T11:22:00.000000,471.84,1,106
2011-11-06T11:25:00.000000,346.44000000000005,1,244
2011-11-06T11:30:00.000000,482.1599999999999,1,522
2011-11-06T11:32:00.000000,196.43,1,102
2011-11-06T11:35:00.000000,241.85999999999996,1,94
2011-11-06T11:36:00.000000,233.8,1,111
2011-11-06T11:43:00.000000,445.90999999999985,1,237
2011-11-06T11:44:00.000000,209.73999999999998,1,97
2011-11-06T11:55:00.000000,315.70999999999975,1,229
2011-11-06T11:56:00.000000,430.29999999999995,1,166
2011-11-06T12:01:00.000000,493.62,1,224
2011-11-06T12:04:00.000000,426.36999999999983,1,178
2011-11-06T12:07:00.000000,349.69999999999993,1,376
2011-11-06T12:09:00.000000,156.54,1,102
2011-11-06T12:10:00.000000,257.76,1,144
2011-11-06T12:12:00.000000,585.0900000000001,2,377
2011-11-06T12:16:00.000000,223.08000000000004,1,120
2011-11-06T12:20:00.000000,292.34000000000003,1,131
2011-11-06T12:23:00.000000,113.03,1,46
2011-11-06T12:25:00.000000,210.30999999999983,1,129
2011-11-06T12:26:00.000000,420.42000000000013,1,584
2011-11-06T12:30:00.000000,126.8,1,58
2011-11-06T12:31:00.000000,438.16999999999996,1,248
2011-11-06T12:32:00.000000,424.6599999999998,2,176
2011-11-06T12:36:00.000000,1524.77,1,843
2011-11-06T12:38:00.000000,464.32,1,259
2011-11-06T12:40:00.000000,553.1,1,304
2011-11-06T12:41:00.000000,317.79999999999995,1,268
2011-11-06T12:44:00.000000,310.39,1,196
2011-11-06T12:50:00.000000,344.1299999999999,1,162
2011-11-06T12:56:00.000000,1349.6900000000003,1,822
2011-11-06T12:59:00.000000,174.9,1,86
2011-11-06T13:00:00.000000,187.62000000000006,1,228
2011-11-06T13:02:00.000000,157.7,1,90
2011-11-06T13:06:00.000000,5.8,1,4
2011-11-06T13:08:00.000000,23.799999999999997,1,4
2011-11-06T13:11:00.000000,671.69,1,577
2011-11-06T13:17:00.000000,134.46,1,94
2011-11-06T13:28:00.000000,144.3,1,81
2011-11-06T13:32:00.000000,211.07,1,103
2011-11-06T13:36:00.000000,419.05999999999995,1,146
2011-11-06T13:37:00.000000,114.14000000000001,1,22
2011-11-06T13:40:00.000000,202.88000000000002,1,122
2011-11-06T13:42:00.000000,144.23000000000002,1,109
2011-11-06T13:48:00.000000,152.2,1,92
2011-11-06T13:53:00.000000,1496.5900000000001,2,778
2011-11-06T13:54:00.000000,551.9900000000001,2,298
2011-11-06T13:59:00.000000,44.39,1,20
2011-11-06T14:02:00.000000,719.61,1,233
2011-11-06T14:06:00.000000,488.64000000000004,2,253
2011-11-06T14:08:00.000000,2227.8599999999997,1,1296
2011-11-06T14:14:00.000000,1070.8000000000002,2,692
2011-11-06T14:17:00.000000,506.51000000000005,1,253
2011-11-06T14:20:00.000000,78.0,1,18
2011-11-06T14:26:00.000000,237.57,1,106
2011-11-06T14:29:00.000000,605.5999999999999,1,458
2011-11-06T14:33:00.000000,435.61999999999995,2,121
2011-11-06T14:35:00.000000,324.79999999999995,1,160
2011-11-06T14:36:00.000000,885.8000000000002,1,428
2011-11-06T14:38:00.000000,365.1599999999999,1,260
2011-11-06T14:39:00.000000,478.0999999999999,1,292
2011-11-06T14:43:00.000000,324.64,1,192
2011-11-06T14:45:00.000000,489.1499999999999,2,412
2011-11-06T14:47:00.000000,99.0,1,20
2011-11-06T14:50:00.000000,143.75999999999996,1,72
2011-11-06T14:56:00.000000,389.03999999999996,1,302
2011-11-06T15:01:00.000000,128.54,1,22
2011-11-06T15:02:00.000000,330.78999999999996,1,264
2011-11-06T15:04:00.000000,19.9,1,2
2011-11-06T15:08:00.000000,55.50000000000001,1,24
2011-11-06T15:09:00.000000,35.400000000000006,1,12
2011-11-06T15:11:00.000000,978.8399999999998,1,528
2011-11-06T15:17:00.000000,1366.9099999999999,1,733
2011-11-06T15:20:00.000000,377.01,1,189
2011-11-06T15:41:00.000000,89.25999999999999,1,52
2011-11-06T15:43:00.000000,113.39999999999999,1,36
2011-11-06T15:53:00.000000,558.5899999999999,1,259
2011-11-06T16:01:00.000000,249.64,1,139
2011-11-06T16:04:00.000000,400.9299999999999,1,191
2011-11-06T16:07:00.000000,6207.669999999996,1,2708
2011-11-06T16:13:00.000000,439.8799999999998,1,274
2011-11-06T16:14:00.000000,253.02,1,79
2011-11-07T07:38:00.000000,317.36000000000007,1,112
2011-11-07T08:26:00.000000,220.64,1,325
2011-11-07T08:30:00.000000,676.8000000000001,1,198
2011-11-07T08:34:00.000000,357.80999999999995,1,239
2011-11-07T08:54:00.000000,550.55,1,373
2011-11-07T09:12:00.000000,381.28,1,218
2011-11-07T09:13:00.000000,44.85,1,27
2011-11-07T09:14:00.000000,24.96,1,12
2011-11-07T09:24:00.000000,153.16,1,130
2011-11-07T09:28:00.000000,372.24,1,118
2011-11-07T09:40:00.000000,306.20000000000005,1,128
2011-11-07T10:23:00.000000,712.78,1,398
2011-11-07T10:43:00.000000,531.14,1,184
2011-11-07T10:58:00.000000,354.0899999999999,1,335
2011-11-07T11:09:00.000000,45.599999999999994,1,48
2011-11-07T11:16:00.000000,403.20000000000005,1,192
2011-11-07T11:21:00.000000,387.75999999999993,1,790
2011-11-07T11:26:00.000000,138.94,1,257
2011-11-07T11:29:00.000000,731.0100000000002,2,259
2011-11-07T11:30:00.000000,718.8999999999999,1,266
2011-11-07T11:31:00.000000,407.96000000000004,1,136
2011-11-07T11:32:00.000000,527.05,1,265
2011-11-07T11:33:00.000000,663.14,1,601
2011-11-07T11:37:00.000000,140.0,1,5
2011-11-07T11:40:00.000000,419.8999999999998,1,107
2011-11-07T11:41:00.000000,248.59,1,168
2011-11-07T11:42:00.000000,397.43000000000006,1,30
2011-11-07T11:55:00.000000,114.75,1,61
2011-11-07T11:57:00.000000,222.26,1,89
2011-11-07T11:59:00.000000,156.96,1,112
2011-11-07T12:04:00.000000,263.15,1,91
2011-11-07T12:10:00.000000,180.0,1,500
2011-11-07T12:24:00.000000,166.92,1,65
2011-11-07T12:27:00.000000,754.5000000000001,1,365
2011-11-07T12:29:00.000000,1457.650000000001,2,761
2011-11-07T12:34:00.000000,252.27000000000007,1,289
2011-11-07T12:39:00.000000,207.99,1,95
2011-11-07T12:41:00.000000,269.1,1,108
2011-11-07T12:44:00.000000,280.77,1,140
2011-11-07T12:52:00.000000,152.67000000000002,1,145
2011-11-07T12:56:00.000000,148.82000000000002,1,29
2011-11-07T13:01:00.000000,215.09,1,115
2011-11-07T13:06:00.000000,332.35999999999996,1,335
2011-11-07T13:17:00.000000,291.53999999999996,1,358
2011-11-07T13:18:00.000000,131.79,1,21
2011-11-07T13:22:00.000000,76.5,1,6
2011-11-07T13:25:00.000000,370.25,1,341
2011-11-07T13:30:00.000000,115.22999999999999,1,63
2011-11-07T13:45:00.000000,490.7899999999998,1,218
2011-11-07T13:56:00.000000,162.34,1,131
2011-11-07T13:57:00.000000,204.0,1,48
2011-11-07T14:01:00.000000,268.08000000000004,1,137
2011-11-07T14:13:00.000000,187.48000000000002,1,212
2011-11-07T14:21:00.000000,637.5000000000001,1,174
2011-11-07T14:22:00.000000,213.45000000000002,1,63
2011-11-07T14:23:00.000000,414.6,1,176
2011-11-07T14:28:00.000000,106.44,1,52
2011-11-07T14:40:00.000000,828.7800000000001,2,564
2011-11-07T14:44:00.000000,435.82000000000005,1,112
2011-11-07T14:51:00.000000,167.01000000000008,1,63
2011-11-07T15:07:00.000000,848.2199999999997,1,528
2011-11-07T15:10:00.000000,324.7,1,119
2011-11-07T15:15:00.000000,568.4200000000001,1,317
2011-11-07T15:27:00.000000,335.47,1,189
2011-11-07T15:33:00.000000,641.36,1,246
2011-11-07T15:37:00.000000,82.75999999999999,1,28
2011-11-07T15:40:00.000000,213.6,1,55
2011-11-07T15:44:00.000000,206.72,1,158
2011-11-07T15:49:00.000000,151.04,1,130
2011-11-07T16:00:00.000000,97.7,1,22
2011-11-07T16:16:00.000000,182.82999999999998,1,142
2011-11-07T16:17:00.000000,743.58,1,258
2011-11-07T16:19:00.000000,177.3,1,68
2011-11-07T16:30:00.000000,386.74,1,136
2011-11-07T16:33:00.000000,102.29999999999998,1,52
2011-11-07T16:34:00.000000,418.26000000000005,1,160
2011-11-07T16:36:00.000000,686.8499999999999,1,251
2011-11-07T16:40:00.000000,194.99999999999997,1,119
2011-11-07T16:49:00.000000,153.29999999999998,1,96
2011-11-07T16:50:00.000000,303.15999999999997,1,180
2011-11-07T16:54:00.000000,301.04,1,284
2011-11-07T17:06:00.000000,151.81,1,136
2011-11-07T17:08:00.000000,151.95,1,15
2011-11-07T17:15:00.000000,206.9,1,78
2011-11-07T17:16:00.000000,19.59,1,8
2011-11-07T17:21:00.000000,223.88,1,136
2011-11-07T17:50:00.000000,394.56,1,568
2011-11-08T07:52:00.000000,170.64000000000001,1,228
2011-11-08T08:16:00.000000,180.48000000000002,1,176
2011-11-08T08:18:00.000000,303.3,1,122
2011-11-08T09:03:00.000000,750.2400000000001,1,664
2011-11-08T09:07:00.000000,192.0,1,56
2011-11-08T09:12:00.000000,210.95000000000005,1,139
2011-11-08T09:44:00.000000,564.43,1,84
2011-11-08T09:47:00.000000,172.32999999999998,1,123
2011-11-08T09:50:00.000000,316.36,1,220
2011-11-08T09:54:00.000000,603.7499999999998,1,317
2011-11-08T10:00:00.000000,260.38,1,242
2011-11-08T10:09:00.000000,503.35,1,256
2011-11-08T10:17:00.000000,684.9599999999998,1,276
2011-11-08T10:19:00.000000,94.73999999999998,1,150
2011-11-08T10:26:00.000000,1421.6699999999998,1,989
2011-11-08T10:27:00.000000,336.12,1,178
2011-11-08T10:29:00.000000,484.7999999999999,1,288
2011-11-08T10:44:00.000000,209.94000000000003,1,106
2011-11-08T10:50:00.000000,132.64,1,48
2011-11-08T11:03:00.000000,143.11,1,62
2011-11-08T11:09:00.000000,418.2900000000001,1,161
2011-11-08T11:20:00.000000,540.9899999999998,1,517
2011-11-08T11:25:00.000000,114.23,1,89
2011-11-08T11:29:00.000000,125.92,1,80
2011-11-08T11:38:00.000000,196.75,1,143
2011-11-08T11:45:00.000000,407.55,1,199
2011-11-08T11:51:00.000000,562.6899999999999,2,329
2011-11-08T11:53:00.000000,327.22,1,245
2011-11-08T11:58:00.000000,657.0799999999999,1,388
2011-11-08T12:01:00.000000,338.88,1,138
2011-11-08T12:06:00.000000,4.95,1,1
2011-11-08T12:09:00.000000,347.84999999999997,2,217
2011-11-08T12:13:00.000000,614.32,1,409
2011-11-08T12:14:00.000000,1206.4900000000002,2,787
2011-11-08T12:18:00.000000,407.24000000000007,2,188
2011-11-08T12:25:00.000000,152.53,1,115
2011-11-08T12:29:00.000000,1207.1900000000003,2,413
2011-11-08T12:30:00.000000,303.28,1,190
2011-11-08T12:32:00.000000,355.7699999999998,1,143
2011-11-08T12:42:00.000000,150.92,1,106
2011-11-08T12:45:00.000000,774.4499999999999,1,461
2011-11-08T12:46:00.000000,249.7,1,170
2011-11-08T12:51:00.000000,208.10999999999999,1,65
2011-11-08T12:58:00.000000,796.6400000000001,1,450
2011-11-08T13:01:00.000000,145.6,1,70
2011-11-08T13:10:00.000000,801.8200000000002,2,596
2011-11-08T13:11:00.000000,150.03999999999996,1,94
2011-11-08T13:19:00.000000,287.35,1,213
2011-11-08T13:20:00.000000,786.3599999999999,1,351
2011-11-08T13:22:00.000000,258.42,1,124
2011-11-08T13:25:00.000000,320.34000000000003,1,146
2011-11-08T13:29:00.000000,377.28000000000003,1,408
2011-11-08T13:31:00.000000,323.47999999999996,1,392
2011-11-08T13:41:00.000000,346.39,1,109
2011-11-08T13:52:00.000000,1206.2999999999995,1,592
2011-11-08T13:57:00.000000,279.73999999999984,1,106
2011-11-08T14:00:00.000000,135.6,1,24
2011-11-08T14:02:00.000000,422.03999999999996,1,264
2011-11-08T14:04:00.000000,67.64999999999999,1,23
2011-11-08T14:05:00.000000,516.8499999999999,1,439
2011-11-08T14:22:00.000000,242.5999999999999,1,187
2011-11-08T14:26:00.000000,833.7800000000002,2,468
2011-11-08T14:27:00.000000,521.54,1,414
2011-11-08T14:30:00.000000,241.73000000000002,1,63
2011-11-08T14:39:00.000000,166.7,1,50
2011-11-08T14:44:00.000000,303.6,1,166
2011-11-08T14:48:00.000000,159.38,1,147
2011-11-08T14:49:00.000000,228.92000000000002,2,50
2011-11-08T14:53:00.000000,411.68000000000006,1,181
2011-11-08T15:13:00.000000,1833.6900000000003,1,495
2011-11-08T15:26:00.000000,338.55,1,304
2011-11-08T15:35:00.000000,1090.37,2,651
2011-11-08T15:37:00.000000,260.0400000000001,1,147
2011-11-08T15:38:00.000000,573.7099999999998,1,239
2011-11-08T15:40:00.000000,213.49999999999997,1,78
2011-11-08T15:45:00.000000,2655.24,2,1486
2011-11-08T15:48:00.000000,422.45,1,185
2011-11-08T15:59:00.000000,110.5,1,26
2011-11-08T16:12:00.000000,687.6499999999994,2,427
2011-11-08T16:15:00.000000,243.47,1,117
2011-11-08T16:28:00.000000,9.9,1,2
2011-11-08T16:55:00.000000,481.75,1,200
2011-11-08T17:05:00.000000,91.03999999999999,1,46
2011-11-08T17:09:00.000000,400.24999999999994,2,306
2011-11-08T17:19:00.000000,435.28,1,246
2011-11-08T17:21:00.000000,598.46,1,287
2011-11-08T17:42:00.000000,108.85000000000001,1,23
2011-11-09T08:11:00.000000,688.9500000000002,2,201
2011-11-09T08:14:00.000000,306.0,1,24
2011-11-09T08:21:00.000000,312.00000000000006,1,150
2011-11-09T08:24:00.000000,33.0,1,20
2011-11-09T08:36:00.000000,431.59,1,188
2011-11-09T08:41:00.000000,450.4,1,404
2011-11-09T08:50:00.000000,725.6999999999999,1,136
2011-11-09T09:01:00.000000,242.45000000000002,1,187
2011-11-09T09:06:00.000000,107.95,1,175
2011-11-09T09:07:00.000000,310.90000000000003,1,120
2011-11-09T09:13:00.000000,474.29999999999995,1,42
2011-11-09T09:21:00.000000,742.2,1,300
2011-11-09T09:22:00.000000,315.0,1,72
2011-11-09T09:32:00.000000,214.8,1,120
2011-11-09T09:34:00.000000,718.99,1,346
2011-11-09T09:38:00.000000,359.46000000000004,1,222
2011-11-09T09:40:00.000000,271.36,1,202
2011-11-09T09:41:00.000000,83.2,1,40
2011-11-09T09:42:00.000000,41.08,1,46
2011-11-09T09:47:00.000000,71.25,1,19
2011-11-09T09:48:00.000000,725.2200000000003,1,439
2011-11-09T09:50:00.000000,12.48,1,6
2011-11-09T09:52:00.000000,821.0,1,450
2011-11-09T10:14:00.000000,402.65999999999997,2,294
2011-11-09T10:16:00.000000,99.18,1,42
2011-11-09T10:18:00.000000,237.60000000000002,1,48
2011-11-09T10:26:00.000000,1296.5600000000002,1,788
2011-11-09T10:27:00.000000,355.32,2,248
2011-11-09T10:31:00.000000,49.800000000000004,1,48
2011-11-09T10:32:00.000000,311.19,1,121
2011-11-09T10:39:00.000000,287.51,1,137
2011-11-09T10:41:00.000000,306.58000000000004,1,172
2011-11-09T10:47:00.000000,1809.6,1,560
2011-11-09T10:48:00.000000,1764.7199999999998,1,1031
2011-11-09T11:04:00.000000,1007.2000000000002,2,587
2011-11-09T11:10:00.000000,147.15,1,50
2011-11-09T11:16:00.000000,285.84999999999997,1,121
2011-11-09T11:17:00.000000,7059.54,1,4675
2011-11-09T11:19:00.000000,2506.0,1,1400
2011-11-09T11:25:00.000000,717.7999999999998,1,333
2011-11-09T11:33:00.000000,410.0600000000001,1,146
2011-11-09T11:55:00.000000,1975.0,1,788
2011-11-09T11:58:00.000000,550.4399999999999,1,252
2011-11-09T12:00:00.000000,195.86,1,144
2011-11-09T12:08:00.000000,1130.74,1,730
2011-11-09T12:20:00.000000,103.67999999999999,1,144
2011-11-09T12:25:00.000000,426.6,1,540
2011-11-09T12:26:00.000000,172.14000000000001,1,50
2011-11-09T12:29:00.000000,438.0799999999998,1,480
2011-11-09T12:30:00.000000,649.28,2,270
2011-11-09T12:32:00.000000,356.74999999999994,2,249
2011-11-09T12:34:00.000000,188.14,1,96
2011-11-09T12:38:00.000000,8.9,1,6
2011-11-09T12:45:00.000000,336.4,1,178
2011-11-09T12:49:00.000000,222.00000000000003,1,196
2011-11-09T13:12:00.000000,312.9,1,106
2011-11-09T13:17:00.000000,413.06,1,322
2011-11-09T13:26:00.000000,76.05,1,31
2011-11-09T13:30:00.000000,270.90000000000003,1,186
2011-11-09T13:34:00.000000,275.40999999999997,1,175
2011-11-09T13:36:00.000000,312.78,1,68
2011-11-09T13:37:00.000000,565.6600000000002,1,354
2011-11-09T13:45:00.000000,663.4900000000002,1,339
2011-11-09T13:46:00.000000,327.29999999999995,1,155
2011-11-09T13:47:00.000000,349.83,1,153
2011-11-09T13:48:00.000000,2640.0,1,2400
2011-11-09T13:50:00.000000,421.48,2,296
2011-11-09T13:52:00.000000,1049.66,1,593
2011-11-09T13:53:00.000000,85.92,1,48
2011-11-09T13:54:00.000000,1075.57,2,613
2011-11-09T13:56:00.000000,4961.2,1,3684
2011-11-09T13:58:00.000000,147.59,1,127
2011-11-09T14:11:00.000000,224.67,1,167
2011-11-09T14:15:00.000000,14.95,1,1
2011-11-09T14:29:00.000000,312.12000000000006,1,94
2011-11-09T14:31:00.000000,1296.37,1,703
2011-11-09T14:44:00.000000,373.27000000000004,1,103
2011-11-09T14:56:00.000000,449.4,1,87
2011-11-09T14:58:00.000000,49.5,1,10
2011-11-09T14:59:00.000000,101.7,1,58
2011-11-09T15:02:00.000000,482.59,1,329
2011-11-09T15:05:00.000000,508.27999999999975,1,564
2011-11-09T15:07:00.000000,249.72,1,110
2011-11-09T15:09:00.000000,613.6800000000001,1,364
2011-11-09T15:11:00.000000,431.40000000000003,2,384
2011-11-09T15:17:00.000000,672.65,2,449
2011-11-09T15:23:00.000000,76.8,1,64
2011-11-09T15:30:00.000000,188.04000000000002,1,156
2011-11-09T15:31:00.000000,152.95000000000002,2,161
2011-11-09T15:36:00.000000,87.78,1,90
2011-11-09T15:42:00.000000,209.48,1,215
2011-11-09T15:50:00.000000,413.6,1,172
2011-11-09T15:51:00.000000,207.50000000000003,1,50
2011-11-09T15:52:00.000000,83.2,1,40
2011-11-09T15:54:00.000000,20.8,1,10
2011-11-09T16:03:00.000000,485.6,1,302
2011-11-09T16:10:00.000000,453.23,1,469
2011-11-09T16:26:00.000000,182.55,1,53
2011-11-09T16:28:00.000000,474.3999999999998,1,682
2011-11-09T16:33:00.000000,372.28,1,181
2011-11-09T16:43:00.000000,415.18,1,154
2011-11-09T17:02:00.000000,484.15000000000003,1,199
2011-11-09T17:03:00.000000,175.92000000000002,1,88
2011-11-09T17:07:00.000000,826.04,1,580
2011-11-09T17:11:00.000000,429.84,1,376
2011-11-09T17:44:00.000000,230.82000000000002,1,230
2011-11-09T17:47:00.000000,1522.3100000000002,1,840
2011-11-10T08:06:00.000000,108.5,1,64
2011-11-10T08:39:00.000000,321.37000000000006,1,271
2011-11-10T09:08:00.000000,288.0,1,7
2011-11-10T09:09:00.000000,943.0600000000001,2,338
2011-11-10T09:10:00.000000,34.68,1,12
2011-11-10T09:52:00.000000,33.0,1,13
2011-11-10T09:56:00.000000,525.9200000000001,1,262
2011-11-10T09:57:00.000000,415.54999999999995,1,328
2011-11-10T09:59:00.000000,449.2000000000001,1,336
2011-11-10T10:10:00.000000,369.12000000000006,1,264
2011-11-10T10:29:00.000000,770.9200000000001,1,305
2011-11-10T10:32:00.000000,9595.210000000001,3,7159
2011-11-10T10:33:00.000000,1549.12,1,1040
2011-11-10T10:36:00.000000,1247.4099999999996,1,786
2011-11-10T10:40:00.000000,445.03999999999985,1,261
2011-11-10T10:41:00.000000,420.7500000000001,1,159
2011-11-10T10:45:00.000000,3893.789999999999,1,1690
2011-11-10T10:49:00.000000,372.41999999999985,1,122
2011-11-10T10:53:00.000000,319.2299999999999,1,185
2011-11-10T10:56:00.000000,266.92,1,330
2011-11-10T11:06:00.000000,128.88,1,72
2011-11-10T11:22:00.000000,225.46000000000004,1,186
2011-11-10T11:37:00.000000,111.38999999999999,1,63
2011-11-10T11:45:00.000000,439.66,1,338
2011-11-10T11:49:00.000000,72.0,1,100
2011-11-10T11:53:00.000000,91.68,1,105
2011-11-10T11:55:00.000000,2298.5100000000007,3,1282
2011-11-10T12:00:00.000000,185.04000000000002,1,108
2011-11-10T12:01:00.000000,382.55999999999983,1,435
2011-11-10T12:05:00.000000,514.16,1,274
2011-11-10T12:09:00.000000,106.1,1,46
2011-11-10T12:12:00.000000,320.07,1,133
2011-11-10T12:13:00.000000,125.4,1,60
2011-11-10T12:27:00.000000,844.9400000000004,1,572
2011-11-10T12:29:00.000000,197.85,1,109
2011-11-10T12:32:00.000000,256.20000000000005,1,120
2011-11-10T12:35:00.000000,350.02,1,217
2011-11-10T12:37:00.000000,4358.000000000007,1,1014
2011-11-10T12:40:00.000000,448.49999999999994,1,268
2011-11-10T12:45:00.000000,568.21,1,361
2011-11-10T12:46:00.000000,113.5,1,260
2011-11-10T12:47:00.000000,1014.6100000000002,1,699
2011-11-10T12:57:00.000000,126.14,1,106
2011-11-10T12:59:00.000000,495.6,1,120
2011-11-10T13:01:00.000000,198.38999999999996,1,125
2011-11-10T13:03:00.000000,137.04,1,54
2011-11-10T13:13:00.000000,352.23,1,369
2011-11-10T13:14:00.000000,256.06,1,275
2011-11-10T13:18:00.000000,303.85,1,223
2011-11-10T13:28:00.000000,288.14,1,342
2011-11-10T13:31:00.000000,151.07999999999998,1,48
2011-11-10T13:34:00.000000,175.54000000000002,1,207
2011-11-10T13:41:00.000000,171.53,1,150
2011-11-10T13:44:00.000000,1465.7199999999996,3,439
2011-11-10T13:46:00.000000,396.63999999999993,2,144
2011-11-10T13:49:00.000000,241.8,1,240
2011-11-10T14:01:00.000000,240.16000000000003,1,110
2011-11-10T14:07:00.000000,486.7500000000001,1,177
2011-11-10T14:09:00.000000,384.88,1,184
2011-11-10T14:16:00.000000,856.41,1,392
2011-11-10T14:28:00.000000,954.04,3,219
2011-11-10T14:29:00.000000,1855.9900000000007,1,777
2011-11-10T14:30:00.000000,112.03999999999999,1,58
2011-11-10T14:31:00.000000,24.96,1,12
2011-11-10T14:35:00.000000,543.3600000000001,1,236
2011-11-10T14:38:00.000000,149.8,1,76
2011-11-10T14:39:00.000000,355.5300000000002,1,213
2011-11-10T14:59:00.000000,112.35000000000002,1,64
2011-11-10T15:03:00.000000,665.46,1,333
2011-11-10T15:04:00.000000,266.76,1,132
2011-11-10T15:06:00.000000,125.38,1,54
2011-11-10T15:07:00.000000,1.95,1,1
2011-11-10T15:09:00.000000,323.62,1,578
2011-11-10T15:23:00.000000,1256.2399999999998,2,934
2011-11-10T15:32:00.000000,373.24,1,262
2011-11-10T15:37:00.000000,279.50000000000006,1,141
2011-11-10T15:51:00.000000,3782.5199999999995,1,954
2011-11-10T15:57:00.000000,900.5600000000001,2,428
2011-11-10T15:59:00.000000,347.68,1,174
2011-11-10T16:03:00.000000,2581.07,1,1041
2011-11-10T16:15:00.000000,343.8,1,154
2011-11-10T16:16:00.000000,165.92000000000002,1,88
2011-11-10T16:20:00.000000,314.66,1,208
2011-11-10T16:21:00.000000,179.54999999999995,1,34
2011-11-10T16:27:00.000000,275.19,1,203
2011-11-10T16:36:00.000000,302.64,1,174
2011-11-10T16:38:00.000000,171.84999999999997,1,129
2011-11-10T16:39:00.000000,226.60000000000002,1,94
2011-11-10T16:51:00.000000,509.2,2,374
2011-11-10T16:58:00.000000,329.67999999999995,1,148
2011-11-10T16:59:00.000000,2817.88,3,1455
2011-11-10T17:06:00.000000,826.7000000000002,1,392
2011-11-10T17:13:00.000000,364.9999999999999,1,250
2011-11-10T17:16:00.000000,363.95,1,191
2011-11-10T17:17:00.000000,75.98,1,89
2011-11-10T17:27:00.000000,162.8,1,34
2011-11-10T17:29:00.000000,110.38000000000001,1,24
2011-11-10T17:45:00.000000,65.28,1,48
2011-11-10T17:46:00.000000,30.119999999999997,1,36
2011-11-10T17:49:00.000000,254.28000000000006,1,148
2011-11-10T18:04:00.000000,269.7700000000001,1,69
2011-11-10T18:33:00.000000,296.98,1,162
2011-11-10T18:37:00.000000,486.65000000000003,1,119
2011-11-10T18:46:00.000000,1955.6799999999998,1,1103
2011-11-10T19:12:00.000000,486.9599999999997,1,247
2011-11-10T19:32:00.000000,129.6,1,60
2011-11-10T19:40:00.000000,1003.03,1,496
2011-11-10T19:49:00.000000,397.06,1,196
2011-11-10T19:53:00.000000,158.60999999999999,1,113
2011-11-10T20:01:00.000000,175.52999999999997,1,84
2011-11-11T08:19:00.000000,232.65,1,50
2011-11-11T08:33:00.000000,246.01,1,132
2011-11-11T08:39:00.000000,292.58,1,64
2011-11-11T08:46:00.000000,370.8,1,153
2011-11-11T08:47:00.000000,223.68,1,149
2011-11-11T08:59:00.000000,197.64000000000001,1,116
2011-11-11T09:02:00.000000,138.92000000000002,1,120
2011-11-11T09:25:00.000000,455.90999999999985,1,386
